,access_right,communities,conference_acronym,conference_dates,conference_place,conference_title,conference_url,contributors,creators,description,doi,keywords,license,prereserve_doi,publication_date,publication_type,title,upload_type,files,notes,references,xml_id,format
123,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Wien, Österreich', 'name': 'Heinisch, Barbara'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621962,"['DHd2020', 'maschinelle Übersetzung', 'Sprachressourcen', 'Terminologie']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621962', 'recid': 4621962}",2020-02-20,conferencepaper,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache,publication,"['269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.pdf', '269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d,Vortrag
124,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Georg-Eckert-Institut - Leibniz-Institut für internationale Schulbuchforschung, Deutschland', 'name': 'De Luca, Ernesto William'}, {'affiliation': 'Georg-Eckert-Institut - Leibniz-Institut für internationale Schulbuchforschung, Deutschland', 'name': 'Fallucchi, Francesca'}, {'affiliation': 'Georg-Eckert-Institut - Leibniz-Institut für internationale Schulbuchforschung, Deutschland', 'name': 'Hertling, Anke'}, {'affiliation': 'Georg-Eckert-Institut - Leibniz-Institut für internationale Schulbuchforschung, Deutschland', 'name': 'Klaes, Jan Sebastian'}, {'affiliation': 'Georg-Eckert-Institut - Leibniz-Institut für internationale Schulbuchforschung, Deutschland', 'name': 'Schmitz, Claudia'}, {'affiliation': 'Georg-Eckert-Institut - Leibniz-Institut für internationale Schulbuchforschung, Deutschland', 'name': 'Towara, Nadine'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621964,"['DHd2020', 'Schulbücher', 'Quellengattung', 'Digitalisierung', 'Mapping', 'CLARIN', 'VLO', 'CMDI']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621964', 'recid': 4621964}",2020-02-20,conferencepaper,Historische Schulbücher als Spielräume für Digital Humanities? Mapping von unterschiedlichen Metadatenformaten für Bibliotheken und linguistische Analysen,publication,"['271_final-KLAES_Jan_Sebastian_Historische_Schulb_cher_als_Spielr_ume_f.pdf', '271_final-KLAES_Jan_Sebastian_Historische_Schulb_cher_als_Spielr_ume_f.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],271_final-KLAES_Jan_Sebastian_Historische_Schulb_cher_als_Spielr_ume_f,Posterpräsentation
125,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Wien, Österreich', 'name': 'Noichl, Maximilian'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621966,"['DHd2020', 'metaphilosophy', 'hps', 'umap', 'hdbscan']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621966', 'recid': 4621966}",2020-02-20,conferencepaper,Modeling disciplinary structure with uniform manifold approximation and projection,publication,"['272_final-NOICHL_Maximilian_Modeling_disciplinary_structure_with_unifo.pdf', '272_final-NOICHL_Maximilian_Modeling_disciplinary_structure_with_unifo.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],272_final-NOICHL_Maximilian_Modeling_disciplinary_structure_with_unifo,Posterpräsentation
126,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Georg-August Universität Göttingen, Deutschland', 'name': 'Pannach, Franziska'}, {'affiliation': 'College of Engineering, Trivandrum, Indien', 'name': 'Krishnan, Aravind'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621968,"['DHd2020', 'Computational Folkloristics', 'Narratologie', 'Kulturvergleich']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621968', 'recid': 4621968}",2020-02-20,conferencepaper,Spielräume zwischen Yakshis und Dibias: Vladimir Propps Morphologie des Märchens im ontologiegestützten interkulturellen Vergleich,publication,"['273_final-PANNACH_Franziska_Spielr_ume_zwischen_Yakshis_und_Dibias__Vl.pdf', '273_final-PANNACH_Franziska_Spielr_ume_zwischen_Yakshis_und_Dibias__Vl.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],273_final-PANNACH_Franziska_Spielr_ume_zwischen_Yakshis_und_Dibias__Vl,Posterpräsentation
127,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Österreichische Nationalbibliothek', 'name': 'Fritze, Christiane'}, {'affiliation': 'Österreichische Akademie der Wissenschaften, Austrian Centre for Digital Humanities, dataforhistory.org', 'name': 'Schlögl, Matthias'}, {'affiliation': 'Telota/Berlin-Brandenburgische Akademie der Wissenschaften', 'name': 'Grabsch, Sascha'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621970,"['DHd2020', 'events', 'Ereignisse', 'Digitale Edition', 'Named Entities', 'Linked Open Data']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621970', 'recid': 4621970}",2020-02-20,conferencepaper,Events: Modellierungen und Schnittstellen,publication,"['276_final-KURZ_Stephan_Events__Modellierungen_und_Schnittstellen.pdf', '276_final-KURZ_Stephan_Events__Modellierungen_und_Schnittstellen.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],276_final-KURZ_Stephan_Events__Modellierungen_und_Schnittstellen,Panel
128,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität zu Köln, Deutschland', 'name': 'Eschweiler, Mark'}, {'affiliation': 'Universität zu Köln, Deutschland', 'name': 'Evers, Anna-Maria'}, {'affiliation': 'Universität zu Köln, Deutschland', 'name': 'Kruhl, Dominik'}, {'affiliation': 'Universität zu Köln, Deutschland', 'name': 'Reuhl, Elisabeth'}, {'affiliation': 'Universität zu Köln, Deutschland', 'name': 'Türkoğlu, Enes'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621972,"['DHd2020', 'Softwareentwicklung', 'Projektmanagement', 'Studium']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621972', 'recid': 4621972}",2020-02-20,conferencepaper,Keine Panik! Manifest für Softwareentwicklung in Studierendenprojekten,publication,"['278_final-REUHL_Elisabeth_Keine_Panik__Manifest_f_r_Softwareentwicklun.pdf', '278_final-REUHL_Elisabeth_Keine_Panik__Manifest_f_r_Softwareentwicklun.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],278_final-REUHL_Elisabeth_Keine_Panik__Manifest_f_r_Softwareentwicklun,Posterpräsentation
129,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Münster, Deutschland', 'name': 'Schneider, Philipp'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621974,"['DHd2020', 'Soziale Netzwerkanalyse', 'Diskursnetzwerke', 'Projektvorstellung']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621974', 'recid': 4621974}",2020-02-20,conferencepaper,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe",publication,"['279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.pdf', '279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie,Posterpräsentation
130,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Basel, Schweiz', 'name': 'Herrmann, J. Berenike'}, {'affiliation': 'Universität Basel, Schweiz', 'name': 'Messerli, Thomas'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621976,"['DHd2020', 'Metaphern', 'Social Reading', 'Web 2.0', 'Leser', 'Literaturkritik', 'Metaphernidentifikation']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621976', 'recid': 4621976}",2020-02-20,conferencepaper,... hungere schon nach dem nächsten Band. Eine Untersuchung von Metaphern für Leseerfahrungen in Web 2.0 Literaturrezensionen,publication,"['280_final-HERRMANN_J__Berenike____hungere_schon_nach_dem_n_chsten_Band.pdf', '280_final-HERRMANN_J__Berenike____hungere_schon_nach_dem_n_chsten_Band.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],280_final-HERRMANN_J__Berenike____hungere_schon_nach_dem_n_chsten_Band,Vortrag
131,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'DFG Graduierten Kolleg ""Modell Romantik""; Jena University Language & Information Engineering Lab (JULIE Lab)', 'name': 'Duan, Tinghui'}, {'affiliation': 'Jena University Language & Information Engineering Lab (JULIE Lab)', 'name': 'Buechel, Sven'}, {'affiliation': 'Jena University Language & Information Engineering Lab (JULIE Lab)', 'name': 'Hahn, Udo'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621978,"['DHd2020', 'Romantik', 'Politischer Diskurs', 'Rechtspopulismus', 'Emotionsanalyse']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621978', 'recid': 4621978}",2020-02-20,conferencepaper,"""Romantik"" im aktuellen parteipolitischen Diskurs auf Twitter",publication,"['281_final-DUAN_Tinghui__Romantik__im_aktuellen_parteipolitischen_Disku.pdf', '281_final-DUAN_Tinghui__Romantik__im_aktuellen_parteipolitischen_Disku.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],281_final-DUAN_Tinghui__Romantik__im_aktuellen_parteipolitischen_Disku,Posterpräsentation
132,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Akademie der Wissenschaften und der Literatur | Mainz, Deutschland', 'name': 'Geiger, Jonathan'}, {'affiliation': 'Universität des Saarlandes, Lehrstuhl für Neuere deutsche Literaturwissenschaft | Medienwissenschaft, Saarbrücken, Deutschland', 'name': 'Pfeiffer, Jasmin'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621980,"['DHd2020', 'Digital Humanities', 'Wissenschaftstheorie', 'Theorie des Digitalen', 'Methodenreflexion', 'World Café']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621980', 'recid': 4621980}",2020-02-20,conferencepaper,Spielplätze der Theoriebildung in den Digital Humanities,publication,"['284_final-GEIGER_Jonathan_Spielpl_tze_der_Theoriebildung_in_den_Digita.pdf', '284_final-GEIGER_Jonathan_Spielpl_tze_der_Theoriebildung_in_den_Digita.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],284_final-GEIGER_Jonathan_Spielpl_tze_der_Theoriebildung_in_den_Digita,Workshop
